4d8eff86-ce3e-4878-aa1d-9b406a3bf1ec,38.481,-0.057,0.121,0.421,0.008,0.261,0.793,0.006,-0.003,Left-Side-Missing,Missed-Detection-Pedestrian-Child
5cd74aec-9362-4bd5-b791-1d2306ffcab1,71.392,0.051,0.42,1.31,0.052,0.309,0.978,0.101,-0.037,Left-Side-Missing,False-Positive-Exhaust-Fog
6063489c-4fa7-459e-9174-6ea483e30e6b,55.051,-0.013,0.304,0.925,0.003,0.218,0.656,0.065,-0.006,Left-Side-Missing,Missed-Detection-Falling-Object
6230b2a3-0b95-4030-a394-6ce24f775c33,52.318,-0.02,0.334,1.022,-0.021,0.271,0.833,0.022,0.008,Left-Side-Missing,Misclassification-Bike-Motorcycle
671a560c-b40f-4d9b-baea-9400a8e21a9a,59.54,0.024,0.326,1.002,0.013,0.254,0.774,0.071,0.016,Left-Side-Missing,Occlusion-Case
6d4dadda-2e8e-4c9c-b817-79e59db11f1d,62.615,0.016,0.186,0.572,-0.019,0.183,0.568,0.065,-0.051,Performance-Issue,False-Positive-Ground
6e75b6a8-6d1d-41d5-8871-f19cbb74903f,48.218,-0.014,0.235,0.718,0.03,0.192,0.605,0.05,0.015,Classification-Error,Missed-Detection-Animal
6f82f723-5c5a-4c83-9f54-7bc4176d1d03,74.247,0.004,0.259,0.782,-0.026,0.195,0.612,0.103,-0.006,Performance-Issue,Sudden-Fast-Vehicle-Ghost
740c24d2-2743-4991-8479-ccbd5f40785a,71.353,-0.065,0.257,0.835,0.016,0.18,0.557,0.133,0.055,Planning-Issues,Missed-Detection-Other
744870d4-b6c6-4187-adad-66d52d86a3ff,57.164,0.055,0.295,0.94,-0.035,0.148,0.479,-0.02,-0.022,Left-Side-Missing,False-Positive-Grass
754accce-ba56-4e05-8b2e-046e8c1c2e15,62.193,0.009,0.426,1.287,0.006,0.237,0.718,0.1,0.028,Left-Side-Missing,Missed-Detection-Pedestrian-Umbrella
760a550a-6ad1-423f-8c15-be87092d2e2f,78.084,0.016,0.163,0.506,0.027,0.175,0.552,0.02,0.011,Classification-Error,Ghost-Object
7e6e10bd-d163-43d3-92f1-e7195691f088,32.879,0.065,0.379,1.2,-0.03,0.169,0.538,0.14,-0.028,Left-Side-Missing,False-Positive-Truck
7f25b21b-b8ad-4d90-9959-36b582082938,60.681,0.064,0.358,1.139,0.026,0.261,0.808,0.05,0.015,Performance-Issue,Pose-Estimation-Yaw-Error
8411f1a1-760a-4c8f-ad9d-b176c807a254,76.94,0.004,0.182,0.55,-0.022,0.137,0.433,0.092,-0.01,Map-Dependent,Missed-Detection-Pedestrian-Crouching
859c098b-90f4-4f01-8604-51ac8cda24cb,41.789,0.011,0.247,0.751,-0.016,0.196,0.605,-0.019,0.001,Classification-Error,False-Positive-Splash
86823dd4-575f-4f4d-83b4-cdb3d677a12c,68.696,0.018,0.211,0.651,-0.008,0.183,0.558,0.077,0.002,Planning-Issues,Misclassification-Structure-Grass-as-Vehicle
